Time,Commodity,Port,SWT,Value
2009-01-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",12276868.0,25099210.0
2009-02-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",9304211.0,19927841.0
2009-03-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",12394416.0,25357039.0
2009-04-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",14720461.0,29176093.0
2009-05-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",13628088.0,26117788.0
2009-06-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",13787439.0,27908450.0
2009-07-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",12709514.0,25217101.0
2009-08-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",13422078.0,28173387.0
2009-09-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",13759172.0,29887732.0
2009-10-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",13421375.0,30701370.0
2009-11-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",14726022.0,33418045.0
2009-12-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",15630306.0,31853524.0
2010-01-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",14106221.0,27076051.0
2010-02-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",10529614.0,23497859.0
2010-03-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",13581672.0,27612710.0
2010-04-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",12651713.0,28228315.0
2010-05-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",13618689.0,27279600.0
2010-06-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",13389099.0,28624297.0
2010-07-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",14658811.0,30557625.0
2010-08-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",15072258.0,32959655.0
2010-09-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",14417483.0,31889888.0
2010-10-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",14153928.0,33827582.0
2010-11-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",14404591.0,33707438.0
2010-12-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",15447703.0,33601153.0
2011-01-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",14062062.0,28267357.0
2011-02-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",11388795.0,25197473.0
2011-03-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",12910790.0,27937711.0
2011-04-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",13309576.0,29344379.0
2011-05-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",15426921.0,33013308.0
2011-06-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16142424.0,37995768.0
2011-07-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",14796799.0,34276096.0
2011-08-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",13311471.0,32113823.0
2011-09-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",15115213.0,36330448.0
2011-10-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",12692703.0,33127296.0
2011-11-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",15283089.0,36756222.0
2011-12-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",14161012.0,32217415.0
2012-01-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",15761231.0,33938107.0
2012-02-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",11764052.0,26504861.0
2012-03-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",13685275.0,31419049.0
2012-04-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",14532061.0,32615537.0
2012-05-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16389398.0,35046847.0
2012-06-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",13921676.0,33136650.0
2012-07-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",17186690.0,38810373.0
2012-08-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",15984113.0,37594436.0
2012-09-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",13795718.0,33942551.0
2012-10-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",17174187.0,44650676.0
2012-11-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",14135856.0,36479267.0
2012-12-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",17078944.0,41808210.0
2013-01-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16095256.0,37592554.0
2013-02-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",12683006.0,30895710.0
2013-03-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",13938115.0,32752907.0
2013-04-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16891295.0,38759145.0
2013-05-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16563929.0,37600759.0
2013-06-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",14665491.0,34578084.0
2013-07-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",17053934.0,41392618.0
2013-08-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16634761.0,40046310.0
2013-09-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",15157323.0,38571779.0
2013-10-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16958569.0,43226234.0
2013-11-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16232654.0,42772306.0
2013-12-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16399779.0,40593406.0
2014-01-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16066395.0,37080969.0
2014-02-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",11473754.0,28688433.0
2014-03-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16247171.0,38191928.0
2014-04-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",17641007.0,42717064.0
2014-05-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",17206970.0,41709989.0
2014-06-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16809788.0,41486616.0
2014-07-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16234526.0,40306636.0
2014-08-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",17921879.0,43077102.0
2014-09-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",14415735.0,38132442.0
2014-10-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16708853.0,45373862.0
2014-11-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16583183.0,44114788.0
2014-12-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16295011.0,41126912.0
2015-01-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",13788526.0,33998030.0
2015-02-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",9401357.0,22949713.0
2015-03-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",19644315.0,46687606.0
2015-04-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",18352662.0,42161565.0
2015-05-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",17442328.0,38838695.0
2015-06-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16774736.0,39995611.0
2015-07-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",17360326.0,44366511.0
2015-08-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",17328039.0,44164609.0
2015-09-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",18207691.0,46964481.0
2015-10-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",17855367.0,46958309.0
2015-11-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",19477153.0,49277044.0
2015-12-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",18530768.0,43582960.0
2016-01-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",14685380.0,34538717.0
2016-02-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",14255711.0,33661742.0
2016-03-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16327614.0,38652093.0
2016-04-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",18110039.0,41768189.0
2016-05-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",18820716.0,43258864.0
2016-06-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",20501588.0,51650650.0
2016-07-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",18965550.0,47260053.0
2016-08-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",20203892.0,50838237.0
2016-09-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",18259965.0,46321079.0
2016-10-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",18792002.0,51219753.0
2016-11-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",21352849.0,52648217.0
2016-12-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",18836129.0,45113642.0
2017-01-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",19203738.0,41959848.0
2017-02-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",13284055.0,31837249.0
2017-03-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",18862679.0,44382242.0
2017-04-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",17131855.0,40653891.0
2017-05-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",21839007.0,49509517.0
2017-06-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",20222268.0,48226632.0
2017-07-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",19963361.0,51133224.0
2017-08-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",22549321.0,54268117.0
2017-09-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",18694966.0,46686300.0
2017-10-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",20812568.0,56629769.0
2017-11-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",21784214.0,55129656.0
2017-12-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",19955979.0,48865933.0
2018-01-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",19621260.0,46113028.0
2018-02-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",17574357.0,42307313.0
2018-03-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16579065.0,41740041.0
2018-04-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",19757501.0,47925154.0
2018-05-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",21047226.0,51707733.0
2018-06-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",21220972.0,51608800.0
2018-07-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",21000032.0,57957230.0
2018-08-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",24120474.0,61590713.0
2018-09-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",19222881.0,52184594.0
2018-10-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",24796649.0,65122737.0
2018-11-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",24035378.0,60336670.0
2018-12-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",25270866.0,61250000.0
2019-01-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",22495236.0,54207049.0
2019-02-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",17054372.0,41751677.0
2019-03-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",21668714.0,53088235.0
2019-04-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",20730850.0,50478587.0
2019-05-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",23488447.0,60172412.0
2019-06-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",20716136.0,52733505.0
2019-07-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",25504361.0,65579730.0
2019-08-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",24800927.0,60608163.0
2019-09-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",23551425.0,57924818.0
2019-10-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",24505000.0,65247268.0
2019-11-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",22981874.0,60268528.0
2019-12-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",24296600.0,61596197.0
2020-01-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",21444447.0,52121466.0
2020-02-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",16362166.0,40311806.0
2020-03-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",21368096.0,53928840.0
2020-04-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",25931372.0,64351684.0
2020-05-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",25603448.0,62609682.0
2020-06-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",26419693.0,67317992.0
2020-07-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",29893485.0,77818376.0
2020-08-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",31232919.0,76541667.0
2020-09-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",29712480.0,73414916.0
2020-10-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",29546643.0,77385845.0
2020-11-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",27231172.0,71233474.0
2020-12-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",29021186.0,74231151.0
2021-01-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",27759445.0,72507922.0
2021-02-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",23467115.0,58962769.0
2021-03-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",28027827.0,72779967.0
2021-04-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",26946693.0,71220076.0
2021-05-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",29580932.0,77443766.0
2021-06-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",30639756.0,84099809.0
2021-07-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",29156162.0,80529723.0
2021-08-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",27094872.0,76263990.0
2021-09-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",25667735.0,68831113.0
2021-10-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",24167147.0,68362464.0
2021-11-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",25325950.0,74409042.0
2021-12-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",26785162.0,69394014.0
2022-01-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",26370284.0,70715055.0
2022-02-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",26485854.0,73874158.0
2022-03-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",39507215.0,105773084.0
2022-04-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",32451981.0,86878768.0
2022-05-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",34729084.0,97990174.0
2022-06-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",31579821.0,94427531.0
2022-07-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",34170077.0,87602699.0
2022-08-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",27722378.0,79744676.0
2022-09-01,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Los Angeles-Long Beach, CA (Port)",24323576.0,70808057.0
